time,start_value,end_value,highest,lowest,trade_volume,trade_value,percent_change
2017-09-25 09:35,3829.22,3830.38,3830.51,3826.56,4123799,57.6亿,-
2017-09-25 09:40,3830.15,3820.29,3830.15,3820.29,4089254,53.9亿,0.26%
2017-09-25 09:45,3820.37,3823.45,3824.02,3819.16,3743279,48.7亿,0.13%
2017-09-25 09:50,3823.16,3823.06,3823.84,3822.22,3158765,40.8亿,0.04%
2017-09-25 09:55,3822.70,3825.69,3825.75,3820.41,3452599,45.7亿,0.14%
2017-09-25 10:00,3825.27,3830.98,3831.24,3825.27,2659652,38.1亿,0.16%
2017-09-25 10:05,3831.08,3834.15,3835.03,3831.08,2750340,40.6亿,0.1%
2017-09-25 10:10,3834.37,3831.58,3835.39,3831.58,2309515,34.9亿,0.1%
2017-09-25 10:15,3831.81,3831.69,3832.25,3830.74,1884553,28.3亿,0.04%
2017-09-25 10:20,3831.83,3828.72,3832.18,3828.72,1764905,26.7亿,0.09%
2017-09-25 10:25,3828.77,3827.92,3829.77,3827.80,1887303,27.6亿,0.05%
2017-09-25 10:30,3827.92,3827.60,3828.42,3826.69,2042568,28.3亿,0.05%
2017-09-25 10:35,3827.60,3828.56,3828.73,3827.24,1688442,24亿,0.04%
2017-09-25 10:40,3828.56,3825.16,3829.06,3824.98,1723587,24.5亿,0.11%
2017-09-25 10:45,3824.61,3822.72,3824.61,3822.07,2116182,29.4亿,0.07%
2017-09-25 10:50,3823.46,3823.61,3824.23,3822.59,1391788,20.1亿,0.04%
2017-09-25 10:55,3823.49,3827.87,3827.99,3823.49,1394030,20.7亿,0.12%
2017-09-25 11:00,3828.03,3827.20,3828.47,3826.77,1149628,16.1亿,0.04%
2017-09-25 11:05,3827.28,3825.32,3827.28,3825.32,1251746,17.9亿,0.05%
2017-09-25 11:10,3825.17,3820.62,3826.24,3820.62,1530986,20.8亿,0.15%
2017-09-25 11:15,3820.92,3821.02,3821.86,3819.88,1222458,17.6亿,0.05%
2017-09-25 11:20,3821.36,3817.07,3821.39,3816.82,1387251,19.1亿,0.12%
2017-09-25 11:25,3816.55,3817.47,3817.76,3815.07,1427972,19亿,0.07%
2017-09-25 11:30,3817.22,3822.03,3822.47,3817.22,1229486,15.9亿,0.14%
2017-09-25 13:05,3822.05,3821.86,3822.08,3819.06,1447750,17.9亿,0.08%
2017-09-25 13:10,3822.19,3821.72,3822.97,3821.62,913893,12.9亿,0.04%
2017-09-25 13:15,3822.01,3821.38,3822.01,3820.47,866092,12.8亿,0.04%
2017-09-25 13:20,3820.80,3820.50,3821.33,3819.96,976814,13.4亿,0.04%
2017-09-25 13:25,3820.85,3819.15,3821.04,3819.02,905669,13.7亿,0.05%
2017-09-25 13:30,3819.10,3821.15,3821.51,3819.03,1243682,18亿,0.07%
2017-09-25 13:35,3821.00,3820.59,3821.49,3819.27,1285640,17.7亿,0.06%
2017-09-25 13:40,3819.79,3820.72,3820.72,3818.57,1581913,20.2亿,0.06%
2017-09-25 13:45,3821.01,3823.10,3823.45,3820.90,1352811,18亿,0.07%
2017-09-25 13:50,3823.15,3824.25,3824.44,3822.90,993437,14.2亿,0.04%
2017-09-25 13:55,3824.10,3821.47,3824.46,3820.88,1048405,14.7亿,0.09%
2017-09-25 14:00,3821.14,3821.77,3821.87,3819.08,1641403,20.9亿,0.07%
2017-09-25 14:05,3822.27,3822.19,3823.49,3821.84,1462828,19.8亿,0.04%
2017-09-25 14:10,3822.27,3822.96,3824.09,3819.26,2336724,28.9亿,0.13%
2017-09-25 14:15,3823.45,3822.73,3824.10,3822.65,1643343,20.5亿,0.04%
2017-09-25 14:20,3822.13,3821.43,3822.51,3819.92,2458327,30.6亿,0.07%
2017-09-25 14:25,3821.43,3821.51,3823.07,3820.94,2473481,31.9亿,0.06%
2017-09-25 14:30,3821.51,3824.02,3824.02,3818.27,3810962,42.1亿,0.15%
2017-09-25 14:35,3824.02,3823.60,3825.15,3823.20,1980034,25.2亿,0.05%
2017-09-25 14:40,3823.60,3819.71,3823.62,3819.33,1887488,25.4亿,0.11%
2017-09-25 14:45,3819.24,3819.60,3819.82,3815.78,3822950,42亿,0.11%
2017-09-25 14:50,3819.69,3812.26,3819.74,3812.26,3176917,39.3亿,0.2%
2017-09-25 14:55,3812.75,3817.83,3818.32,3811.12,7516114,77.8亿,0.19%
2017-09-25 15:00,3817.41,3817.79,3818.59,3815.76,5165889,58.2亿,0.07%
2017-09-26 09:35,3810.33,3819.62,3819.90,3810.33,3534294,43.3亿,0.25%
2017-09-26 09:40,3819.68,3819.05,3820.16,3817.58,2714830,34.9亿,0.07%
2017-09-26 09:45,3819.30,3817.43,3820.81,3817.43,2764340,35亿,0.09%
2017-09-26 09:50,3817.39,3811.24,3817.39,3811.24,2582483,35.7亿,0.16%
2017-09-26 09:55,3811.38,3813.83,3813.89,3810.93,2242891,32.7亿,0.08%
2017-09-26 10:00,3813.63,3814.05,3814.85,3813.63,2176322,27.9亿,0.03%
2017-09-26 10:05,3813.96,3809.32,3814.16,3809.04,2018378,29.5亿,0.13%
2017-09-26 10:10,3809.15,3813.36,3813.36,3809.04,2084297,28.7亿,0.11%
2017-09-26 10:15,3813.47,3814.28,3814.67,3811.87,1795825,24.3亿,0.07%
2017-09-26 10:20,3814.39,3818.55,3818.58,3814.28,1696783,24.5亿,0.11%
2017-09-26 10:25,3818.24,3820.40,3820.83,3818.24,2302452,25.3亿,0.07%
2017-09-26 10:30,3820.40,3820.27,3821.62,3820.11,2009034,20.9亿,0.04%
2017-09-26 10:35,3820.27,3819.92,3820.27,3818.17,2292300,21.5亿,0.05%
2017-09-26 10:40,3819.97,3821.63,3821.63,3819.71,1902826,19.1亿,0.05%
2017-09-26 10:45,3821.45,3819.13,3821.69,3818.91,1578337,18.6亿,0.07%
2017-09-26 10:50,3819.39,3817.80,3819.39,3817.35,1458570,19亿,0.05%
2017-09-26 10:55,3817.42,3816.07,3817.42,3815.34,1579696,18亿,0.05%
2017-09-26 11:00,3815.85,3818.03,3818.03,3815.70,1341807,17.6亿,0.06%
2017-09-26 11:05,3817.74,3817.31,3818.36,3817.05,1409132,15.7亿,0.03%
2017-09-26 11:10,3817.27,3818.35,3818.77,3816.82,1550969,18.3亿,0.05%
2017-09-26 11:15,3818.43,3820.48,3820.53,3818.43,1169304,14.2亿,0.06%
2017-09-26 11:20,3820.31,3820.42,3820.72,3819.80,1013646,13亿,0.02%
2017-09-26 11:25,3820.08,3819.49,3820.51,3819.36,1000644,12.5亿,0.03%
2017-09-26 11:30,3819.21,3819.74,3819.85,3819.02,1050028,12.2亿,0.02%
2017-09-26 13:05,3819.70,3820.69,3821.23,3819.70,2123491,18.4亿,0.04%
2017-09-26 13:10,3820.43,3820.87,3821.36,3820.12,1081678,11.7亿,0.03%
2017-09-26 13:15,3820.67,3819.28,3821.20,3819.28,1840793,16.5亿,0.05%
2017-09-26 13:20,3819.39,3819.61,3819.97,3818.82,1140627,13.2亿,0.03%
2017-09-26 13:25,3819.49,3818.48,3820.19,3818.09,1089262,13.9亿,0.05%
2017-09-26 13:30,3818.44,3816.34,3818.74,3816.18,1158283,14.7亿,0.07%
2017-09-26 13:35,3816.48,3815.08,3816.48,3814.58,1175827,15亿,0.05%
2017-09-26 13:40,3815.05,3814.45,3815.06,3813.53,1380443,16.7亿,0.04%
2017-09-26 13:45,3814.19,3812.57,3814.47,3812.57,1345015,16.2亿,0.05%
2017-09-26 13:50,3812.39,3811.47,3812.58,3810.46,1646567,19.3亿,0.06%
2017-09-26 13:55,3811.27,3814.40,3814.46,3811.27,1277876,15.3亿,0.08%
2017-09-26 14:00,3814.40,3813.99,3815.42,3813.52,1169597,14.1亿,0.05%
2017-09-26 14:05,3814.17,3815.06,3815.29,3814.17,1350837,17.5亿,0.03%
2017-09-26 14:10,3814.70,3815.59,3815.82,3814.35,1190149,15.8亿,0.04%
2017-09-26 14:15,3815.13,3813.04,3815.71,3812.87,1147363,15.2亿,0.07%
2017-09-26 14:20,3813.20,3811.81,3813.44,3811.81,1209823,16亿,0.04%
2017-09-26 14:25,3811.99,3810.89,3812.12,3810.76,1484541,18.8亿,0.04%
2017-09-26 14:30,3811.19,3811.69,3812.19,3810.96,1195856,15.6亿,0.03%
2017-09-26 14:35,3811.43,3809.79,3811.79,3808.38,1869806,24.4亿,0.09%
2017-09-26 14:40,3810.44,3814.44,3814.44,3810.05,2308184,29.1亿,0.12%
2017-09-26 14:45,3814.42,3814.84,3815.91,3814.18,1662580,21.9亿,0.05%
2017-09-26 14:50,3815.19,3815.39,3815.54,3814.47,1687643,22.8亿,0.03%
2017-09-26 14:55,3815.46,3817.83,3818.09,3815.23,2098451,27.6亿,0.07%
2017-09-26 15:00,3818.11,3820.78,3820.78,3817.98,2540932,33亿,0.07%
2017-09-27 09:35,3818.96,3822.45,3822.66,3818.81,3388843,42.3亿,0.1%
2017-09-27 09:40,3822.45,3820.60,3822.99,3820.45,2834980,37.9亿,0.07%
2017-09-27 09:45,3820.51,3819.92,3820.51,3819.32,2423658,32.1亿,0.03%
2017-09-27 09:50,3819.62,3821.51,3821.79,3819.29,2575157,32.9亿,0.07%
2017-09-27 09:55,3821.41,3821.57,3822.62,3820.99,2528507,33.1亿,0.04%
2017-09-27 10:00,3821.68,3820.10,3822.49,3819.81,2167944,29.2亿,0.07%
2017-09-27 10:05,3820.84,3823.09,3823.48,3820.34,1969375,29.4亿,0.08%
2017-09-27 10:10,3823.47,3823.60,3824.15,3822.31,2028730,29亿,0.05%
2017-09-27 10:15,3823.74,3823.33,3824.42,3822.94,1780434,25.5亿,0.04%
2017-09-27 10:20,3823.33,3821.92,3823.47,3821.60,1769735,22.4亿,0.05%
2017-09-27 10:25,3821.59,3821.55,3822.23,3820.59,1873275,22.1亿,0.04%
2017-09-27 10:30,3821.25,3822.88,3822.88,3821.25,1488263,19.6亿,0.04%
2017-09-27 10:35,3822.81,3824.31,3824.89,3822.81,1490091,20亿,0.05%
2017-09-27 10:40,3824.57,3824.01,3825.17,3823.64,1449147,19亿,0.04%
2017-09-27 10:45,3823.91,3823.50,3824.12,3823.05,1362952,19.1亿,0.03%
2017-09-27 10:50,3823.04,3823.65,3824.05,3822.71,1469615,18.7亿,0.03%
2017-09-27 10:55,3823.39,3824.53,3824.96,3822.84,1225536,17.2亿,0.06%
2017-09-27 11:00,3824.58,3824.39,3825.72,3824.26,1398635,19.3亿,0.04%
2017-09-27 11:05,3824.76,3824.02,3824.88,3823.45,1290623,16.5亿,0.04%
2017-09-27 11:10,3824.26,3825.06,3825.97,3823.73,1003713,14.9亿,0.06%
2017-09-27 11:15,3824.70,3825.43,3826.42,3824.38,1150982,16.4亿,0.05%
2017-09-27 11:20,3825.31,3826.58,3827.25,3825.13,1230071,17.5亿,0.06%
2017-09-27 11:25,3826.73,3825.80,3827.52,3825.61,1290288,17.3亿,0.05%
2017-09-27 11:30,3825.67,3826.35,3826.58,3825.31,1023222,16.1亿,0.03%
2017-09-27 13:05,3826.33,3826.57,3827.75,3826.33,1378463,17.6亿,0.04%
2017-09-27 13:10,3826.71,3826.89,3827.36,3826.17,1341918,14.9亿,0.03%
2017-09-27 13:15,3827.22,3828.21,3828.21,3826.77,1356075,16.3亿,0.04%
2017-09-27 13:20,3827.90,3827.61,3828.63,3827.61,1423591,16.6亿,0.03%
2017-09-27 13:25,3827.52,3825.06,3827.95,3824.94,1150406,15.2亿,0.08%
2017-09-27 13:30,3825.32,3824.25,3825.33,3823.60,1148453,14.4亿,0.05%
2017-09-27 13:35,3824.14,3825.97,3825.97,3823.65,1089601,13.6亿,0.06%
2017-09-27 13:40,3825.42,3825.42,3825.69,3824.62,1439319,15.9亿,0.03%
2017-09-27 13:45,3825.17,3828.41,3828.41,3825.17,1479967,19亿,0.08%
2017-09-27 13:50,3828.54,3831.65,3832.23,3828.43,2367852,26.9亿,0.1%
2017-09-27 13:55,3831.44,3831.01,3832.46,3830.16,2527034,26.5亿,0.06%
2017-09-27 14:00,3830.66,3831.33,3831.35,3830.10,1705624,20亿,0.03%
2017-09-27 14:05,3831.15,3831.85,3832.57,3830.89,2066180,23.3亿,0.04%
2017-09-27 14:10,3831.99,3830.92,3831.99,3830.26,1769030,21.4亿,0.05%
2017-09-27 14:15,3830.81,3830.80,3831.28,3830.21,1611220,19.4亿,0.03%
2017-09-27 14:20,3830.60,3830.51,3831.33,3830.32,1695813,21.4亿,0.03%
2017-09-27 14:25,3830.44,3827.32,3830.44,3827.28,1865494,23.3亿,0.08%
2017-09-27 14:30,3827.19,3825.77,3827.35,3825.25,1786288,22.5亿,0.05%
2017-09-27 14:35,3825.59,3825.03,3825.77,3824.01,1933465,23.3亿,0.05%
2017-09-27 14:40,3824.85,3825.20,3825.66,3824.56,1920752,23.8亿,0.03%
2017-09-27 14:45,3824.96,3822.67,3825.20,3822.53,2059858,27.6亿,0.07%
2017-09-27 14:50,3822.77,3822.51,3823.09,3821.51,2264711,27.9亿,0.04%
2017-09-27 14:55,3822.35,3820.72,3822.72,3820.06,2572973,31.7亿,0.07%
2017-09-27 15:00,3820.57,3821.20,3822.13,3820.10,2967711,37.1亿,0.05%
2017-09-28 09:35,3821.59,3823.52,3823.52,3819.80,2783576,36.6亿,0.1%
2017-09-28 09:40,3823.32,3820.66,3823.55,3820.31,2629699,34.4亿,0.08%
2017-09-28 09:45,3820.79,3822.54,3822.54,3820.57,2741577,35.6亿,0.05%
2017-09-28 09:50,3822.49,3820.59,3823.01,3820.53,2564905,35.4亿,0.06%
2017-09-28 09:55,3820.54,3817.58,3820.54,3816.88,2817327,37.7亿,0.1%
2017-09-28 10:00,3817.59,3816.67,3818.23,3816.29,2306095,34.9亿,0.05%
2017-09-28 10:05,3816.34,3816.63,3816.63,3813.75,2363849,32.3亿,0.08%
2017-09-28 10:10,3816.47,3818.09,3818.50,3816.32,1913921,26.7亿,0.06%
2017-09-28 10:15,3817.72,3818.52,3819.36,3817.68,2358429,31.7亿,0.04%
2017-09-28 10:20,3818.40,3815.72,3818.40,3815.67,2384148,30.4亿,0.07%
2017-09-28 10:25,3815.98,3816.97,3817.01,3815.75,1906580,23.8亿,0.03%
2017-09-28 10:30,3817.02,3818.65,3818.97,3816.79,1765888,22.9亿,0.06%
2017-09-28 10:35,3819.14,3819.96,3820.83,3818.68,1913843,21.4亿,0.06%
2017-09-28 10:40,3819.68,3817.28,3819.68,3816.29,1782578,20亿,0.09%
2017-09-28 10:45,3816.80,3816.72,3817.51,3816.53,1520934,18.4亿,0.03%
2017-09-28 10:50,3816.99,3819.53,3819.64,3816.67,1422030,19.7亿,0.08%
2017-09-28 10:55,3819.84,3819.81,3820.32,3819.18,1203713,15.8亿,0.03%
2017-09-28 11:00,3819.73,3818.19,3819.84,3817.90,1375700,16.9亿,0.05%
2017-09-28 11:05,3818.08,3817.67,3818.75,3817.61,1378108,17亿,0.03%
2017-09-28 11:10,3817.49,3818.62,3818.73,3817.09,1436139,17.1亿,0.04%
2017-09-28 11:15,3818.67,3822.15,3822.15,3818.01,1451382,17.4亿,0.11%
2017-09-28 11:20,3821.77,3821.94,3822.28,3821.00,1315614,15.8亿,0.03%
2017-09-28 11:25,3821.91,3822.58,3823.28,3821.38,1425611,16.4亿,0.05%
2017-09-28 11:30,3822.56,3823.49,3823.62,3822.10,1147022,15亿,0.04%
2017-09-28 13:05,3823.62,3823.79,3824.89,3823.44,1588982,17亿,0.04%
2017-09-28 13:10,3823.89,3824.88,3824.88,3823.20,1088465,13.3亿,0.04%
2017-09-28 13:15,3824.60,3823.05,3825.40,3822.96,1194640,15.4亿,0.06%
2017-09-28 13:20,3823.00,3822.16,3823.07,3821.69,1185032,15.6亿,0.04%
2017-09-28 13:25,3821.82,3822.16,3822.60,3821.35,1211176,16.7亿,0.03%
2017-09-28 13:30,3822.42,3822.02,3823.40,3822.02,1229485,18亿,0.04%
2017-09-28 13:35,3822.19,3820.95,3822.58,3820.88,1248408,17.2亿,0.04%
2017-09-28 13:40,3820.98,3819.99,3821.46,3819.82,1158831,16.5亿,0.04%
2017-09-28 13:45,3820.12,3821.17,3821.83,3819.44,1409583,18.5亿,0.06%
2017-09-28 13:50,3821.46,3821.45,3822.24,3821.14,1680278,20.4亿,0.03%
2017-09-28 13:55,3821.38,3820.81,3821.71,3820.81,1595049,20.1亿,0.02%
2017-09-28 14:00,3820.88,3824.10,3824.47,3820.88,1647276,19.7亿,0.09%
2017-09-28 14:05,3824.04,3826.84,3827.01,3823.80,2352435,24.7亿,0.08%
2017-09-28 14:10,3826.72,3825.53,3827.33,3824.99,1714371,20.8亿,0.06%
2017-09-28 14:15,3825.19,3823.43,3825.22,3823.28,1530118,19亿,0.05%
2017-09-28 14:20,3823.58,3822.94,3823.58,3822.16,1728381,21.1亿,0.04%
2017-09-28 14:25,3822.80,3825.42,3825.65,3822.68,2821643,27.3亿,0.08%
2017-09-28 14:30,3825.42,3825.25,3826.20,3824.81,2189048,23.8亿,0.04%
2017-09-28 14:35,3825.25,3822.93,3825.25,3821.76,2698587,28.8亿,0.09%
2017-09-28 14:40,3823.00,3823.30,3824.59,3823.00,2190355,25.7亿,0.04%
2017-09-28 14:45,3823.22,3825.78,3826.23,3822.70,2939833,33.6亿,0.09%
2017-09-28 14:50,3826.02,3823.06,3826.53,3822.59,2990991,34亿,0.1%
2017-09-28 14:55,3823.00,3822.17,3823.57,3822.04,3547987,41.5亿,0.04%
2017-09-28 15:00,3821.89,3822.54,3823.67,3821.04,4299077,49.2亿,0.07%
2017-09-29 09:35,3825.20,3833.39,3833.57,3825.20,3240984,43.3亿,0.22%
2017-09-29 09:40,3833.74,3835.27,3837.62,3833.64,3065840,40.7亿,0.1%
2017-09-29 09:45,3835.44,3838.94,3839.38,3834.42,3421498,42.9亿,0.13%
2017-09-29 09:50,3838.55,3840.40,3840.51,3838.11,3069368,39.7亿,0.06%
2017-09-29 09:55,3840.72,3838.59,3841.78,3838.59,2683190,35.3亿,0.08%
2017-09-29 10:00,3839.10,3842.04,3842.36,3838.62,2235866,30.5亿,0.1%
2017-09-29 10:05,3842.12,3851.41,3851.41,3842.12,2748449,38亿,0.24%
2017-09-29 10:10,3851.46,3851.85,3852.22,3850.42,2918342,39.2亿,0.05%
2017-09-29 10:15,3851.73,3847.88,3851.97,3846.78,2656863,34.6亿,0.13%
2017-09-29 10:20,3847.15,3845.60,3847.87,3845.60,2173673,27.8亿,0.06%
2017-09-29 10:25,3845.77,3843.25,3845.87,3842.80,2538071,28.4亿,0.08%
2017-09-29 10:30,3843.63,3843.27,3844.29,3842.57,1822138,23.1亿,0.04%
2017-09-29 10:35,3842.92,3842.14,3844.55,3841.53,1550104,20.3亿,0.08%
2017-09-29 10:40,3841.79,3840.73,3842.19,3840.69,1518712,18.8亿,0.04%
2017-09-29 10:45,3840.71,3842.76,3842.91,3840.71,1356114,16.8亿,0.06%
2017-09-29 10:50,3842.77,3841.74,3843.23,3841.57,1980438,20.6亿,0.04%
2017-09-29 10:55,3841.75,3841.91,3842.11,3840.30,2085197,21.4亿,0.05%
2017-09-29 11:00,3841.83,3843.48,3844.17,3841.56,1422384,19.1亿,0.07%
2017-09-29 11:05,3843.39,3843.01,3843.69,3842.46,1232978,17.3亿,0.03%
2017-09-29 11:10,3842.94,3840.66,3843.20,3840.37,1275514,18.6亿,0.07%
2017-09-29 11:15,3840.81,3840.22,3840.81,3838.73,1247099,17.1亿,0.05%
2017-09-29 11:20,3840.01,3841.07,3841.47,3840.01,1109594,15亿,0.04%
2017-09-29 11:25,3841.47,3840.93,3841.88,3840.71,1317715,15.8亿,0.03%
2017-09-29 11:30,3840.39,3839.21,3840.83,3838.68,1476717,17.5亿,0.06%
2017-09-29 13:05,3839.36,3840.91,3841.43,3839.29,1748661,19.7亿,0.06%
2017-09-29 13:10,3840.95,3840.81,3841.73,3840.75,1030966,13.3亿,0.03%
2017-09-29 13:15,3840.48,3839.20,3841.13,3838.97,1249409,15.6亿,0.06%
2017-09-29 13:20,3839.46,3842.01,3842.36,3838.96,1348868,18.2亿,0.09%
2017-09-29 13:25,3842.20,3841.52,3843.58,3841.52,1676624,21.1亿,0.05%
2017-09-29 13:30,3841.53,3838.12,3841.71,3837.97,1574933,19.5亿,0.1%
2017-09-29 13:35,3838.19,3837.30,3838.28,3836.69,1772715,22.1亿,0.04%
2017-09-29 13:40,3838.04,3835.65,3838.04,3835.58,2191794,23.5亿,0.06%
2017-09-29 13:45,3835.95,3836.27,3836.97,3834.93,1541721,19.6亿,0.05%
2017-09-29 13:50,3836.52,3837.39,3837.56,3835.78,1641489,20.2亿,0.05%
2017-09-29 13:55,3838.23,3836.77,3838.23,3836.61,1711111,19.3亿,0.04%
2017-09-29 14:00,3836.88,3836.73,3837.61,3836.66,1512316,17.3亿,0.02%
2017-09-29 14:05,3836.97,3834.76,3836.97,3834.56,1977719,20.6亿,0.06%
2017-09-29 14:10,3834.76,3833.69,3834.76,3833.40,1869691,19.7亿,0.04%
2017-09-29 14:15,3834.21,3836.02,3836.69,3833.68,1365013,16.9亿,0.08%
2017-09-29 14:20,3836.44,3837.41,3837.63,3835.84,1291559,15.8亿,0.05%
2017-09-29 14:25,3837.39,3837.00,3838.45,3836.35,1585052,18.5亿,0.05%
2017-09-29 14:30,3837.42,3836.15,3837.81,3835.43,1755409,20.1亿,0.06%
2017-09-29 14:35,3836.27,3835.97,3836.94,3835.29,1619700,20.2亿,0.04%
2017-09-29 14:40,3836.09,3835.68,3836.75,3835.48,1687599,20.7亿,0.03%
2017-09-29 14:45,3835.55,3834.70,3835.97,3834.60,1878925,24.1亿,0.04%
2017-09-29 14:50,3834.84,3833.77,3835.23,3832.98,2386177,29亿,0.06%
2017-09-29 14:55,3832.85,3834.77,3834.93,3832.62,2898085,36.1亿,0.06%
2017-09-29 15:00,3834.95,3836.50,3836.86,3834.23,3432344,43.4亿,0.07%
2017-10-09 09:35,3910.11,3901.04,3918.84,3898.03,13086824,160亿,0.54%
2017-10-09 09:40,3901.15,3899.23,3903.52,3899.23,6907871,90.7亿,0.11%
2017-10-09 09:45,3899.48,3901.26,3901.26,3897.30,5272635,70.2亿,0.1%
2017-10-09 09:50,3900.84,3897.49,3902.87,3897.23,5341099,64.9亿,0.14%
2017-10-09 09:55,3897.75,3899.48,3899.75,3895.52,4835470,58.5亿,0.11%
2017-10-09 10:00,3899.09,3902.51,3902.74,3898.48,4080450,52.3亿,0.11%
2017-10-09 10:05,3902.73,3904.66,3904.86,3901.79,3574464,52亿,0.08%
2017-10-09 10:10,3905.05,3911.43,3912.09,3904.81,4380728,56.1亿,0.19%
2017-10-09 10:15,3910.93,3903.58,3911.36,3903.29,3380048,43.3亿,0.21%
2017-10-09 10:20,3903.48,3902.27,3904.63,3901.35,2935458,36.2亿,0.08%
2017-10-09 10:25,3902.45,3901.89,3902.66,3900.12,3008106,33.7亿,0.07%
2017-10-09 10:30,3902.00,3903.66,3904.44,3902.00,2726750,31.9亿,0.06%
2017-10-09 10:35,3903.72,3902.26,3903.88,3901.73,2290950,28亿,0.06%
2017-10-09 10:40,3902.24,3901.44,3902.55,3900.56,2060159,25.7亿,0.05%
2017-10-09 10:45,3901.16,3903.70,3903.70,3900.53,2035976,25.1亿,0.08%
2017-10-09 10:50,3903.51,3906.29,3906.29,3903.51,1857520,24.4亿,0.07%
2017-10-09 10:55,3906.08,3906.62,3908.57,3905.99,2058175,26.4亿,0.07%
2017-10-09 11:00,3906.74,3906.08,3906.82,3905.66,1651563,21亿,0.03%
2017-10-09 11:05,3906.13,3904.79,3906.20,3904.59,1714237,23.2亿,0.04%
2017-10-09 11:10,3904.70,3905.27,3906.19,3904.57,1564855,23.5亿,0.04%
2017-10-09 11:15,3905.08,3904.65,3905.86,3904.59,1404434,20.7亿,0.03%
2017-10-09 11:20,3904.88,3905.10,3905.79,3904.68,1332541,19.2亿,0.03%
2017-10-09 11:25,3905.17,3906.96,3907.29,3904.47,1307477,18.4亿,0.07%
2017-10-09 11:30,3906.79,3907.53,3908.49,3906.79,1845825,22.4亿,0.04%
2017-10-09 13:05,3907.85,3904.78,3908.41,3904.34,3136835,29.3亿,0.1%
2017-10-09 13:10,3904.60,3902.76,3905.41,3902.76,1602170,18.8亿,0.07%
2017-10-09 13:15,3903.38,3900.58,3903.62,3900.58,1791717,22.4亿,0.08%
2017-10-09 13:20,3900.47,3900.61,3901.69,3899.91,3238721,29.9亿,0.05%
2017-10-09 13:25,3900.83,3897.11,3901.28,3896.77,2179574,25.1亿,0.12%
2017-10-09 13:30,3897.02,3895.98,3897.32,3894.88,1982378,24.4亿,0.06%
2017-10-09 13:35,3895.62,3895.71,3897.31,3895.35,1817564,24亿,0.05%
2017-10-09 13:40,3895.74,3893.31,3897.71,3893.31,1897482,23.6亿,0.11%
2017-10-09 13:45,3893.43,3894.94,3896.36,3893.04,1817736,23.4亿,0.09%
